620.156 613.419 0.0361 447.125
620.156 613.008 0.0364 447.125
551.25 612.76 0.0421 447.125
551.25 612.048 0.0369 447.125
551.25 611.329 0.0381 447.125
551.25 611.263 0.0399 447.125
551.25 610.081 0.0364 447.125
551.25 609.172 0.0357 447.125
551.25 608.778 0.0436 447.125
551.25 607.595 0.046 447.125
551.25 606.395 0.0442 447.125
551.25 606.048 0.0469 447.125
551.25 597.987 0.0577 447.125
551.25 597.098 0.0584 447.125
551.25 597.049 0.056 447.125
551.25 596.155 0.0614 447.125
551.25 522.721 0.1281 369.797
551.25 522.692 0.1282 369.797
482.344 522.271 0.1267 369.797
482.344 522.033 0.1306 369.797
482.344 518.945 0.1375 369.797
482.344 518.789 0.132 369.797
482.344 518.699 0.1378 369.797
482.344 518.551 0.1376 369.797
482.344 518.157 0.143 369.797
482.344 517.95 0.1455 369.797
482.344 516.155 0.2055 369.797
482.344 515.728 0.1521 369.797
482.344 515.355 0.1547 369.797
482.344 515.114 0.2088 369.797
482.344 514.762 0.1563 369.797
482.344 514.652 0.1589 369.797
482.344 514.178 0.1658 369.797
482.344 513.899 0.1645 369.797
482.344 513.825 0.1646 369.797
482.344 513.721 0.1667 369.797
482.344 513.338 0.1676 369.797
482.344 513.164 0.1683 369.797
482.344 504.72 0.015 294
482.344 500.645 0.0126 294
420.328 481.087 0 420.328
420.328 480.958 0 420.328
420.328 468.295 0.013 303.188
420.328 466.996 0.0142 303.188
420.328 466.309 0.0958 330.75
420.328 466.207 0 373.625
420.328 466.172 0.0895 330.75
420.328 465.024 0 373.625
420.328 464.929 0 373.625
420.328 464.352 0 373.625
420.328 464.149 0 373.625
420.328 462.105 0.0937 330.75
420.328 462.088 0.0974 330.75
420.328 459.12 0 373.625
420.328 454.91 0.1142 245
420.328 454.85 0.115 245
420.328 454.201 0.1165 245
420.328 453.86 0.0338 214.375
420.328 453.733 0.1205 245
420.328 453.706 0.1199 245
420.328 453.586 0.0326 214.375
420.328 452.855 0.1142 245
420.328 451.08 0 373.625
420.328 450.916 0 373.625
420.328 450.871 0 373.625
420.328 450.859 0 373.625
420.328 450.717 0.0371 214.375
420.328 450.259 0 373.625
420.328 450.165 0.0347 214.375
420.328 450.078 0.0371 214.375
373.625 449.354 0.1623 303.188
373.625 449.192 0 373.625
373.625 448.728 0.1612 303.188
373.625 448.376 0.1797 220.5
373.625 448.018 0 373.625
373.625 446.681 0.186 220.5
373.625 446.521 0.1775 220.5
373.625 446.245 0.1843 220.5
373.625 446.094 0.1818 220.5
373.625 445.764 0 373.625
373.625 444.537 0.1815 220.5
373.625 442.62 0.0228 269.5
373.625 442.174 0.027 269.5
373.625 442.022 0.0252 269.5
373.625 441.649 0 373.625
373.625 440.346 0.0286 269.5
373.625 439.357 0 373.625
373.625 439.149 0 373.625
373.625 438.822 0 373.625
373.625 437.828 0 373.625
373.625 437.425 0 373.625
373.625 434.899 0 373.625
373.625 432.381 0 373.625
373.625 432.165 0 373.625
373.625 431.958 0 373.625
373.625 431.842 0.0126 269.5
373.625 431.23 0.0373 269.5
373.625 430.964 0.0133 269.5
373.625 430.632 0.2055 220.5
373.625 430.029 0.2071 220.5
373.625 429.743 0.2077 220.5
373.625 429.742 0 373.625
373.625 429.647 0.2061 220.5
373.625 428.917 0 373.625
373.625 427.717 0.0136 269.5
373.625 425.688 0.1475 150.063
373.625 424.84 0.1166 245
373.625 424.444 0.1487 150.063
373.625 421.953 0.0362 269.5
373.625 421.825 0 373.625
373.625 421.804 0 373.625
373.625 419.106 0 373.625
373.625 418.536 0.1294 245
373.625 418.274 0.0504 269.5
373.625 417.981 0.3373 220.5
373.625 417.612 0.344 220.5
373.625 417.469 0 373.625
373.625 416.478 0.0503 269.5
373.625 415.228 0.0516 269.5
373.625 414.37 0.051 269.5
373.625 414.369 0.1373 245
373.625 413.479 0.0459 269.5
373.625 413.087 0.0459 269.5
373.625 412.618 0.1437 245
373.625 411.596 0.0476 269.5
373.625 410.904 0.0455 269.5
373.625 409.535 0.0472 269.5
373.625 409.133 0.0526 269.5
373.625 408.345 0.0547 269.5
373.625 407.684 0.0522 269.5
373.625 407.552 0.2894 214.375
373.625 407.221 0.0567 269.5
373.625 406.158 0.0449 269.5
373.625 404.981 0.1271 269.5
373.625 401.388 0.1423 269.5
373.625 400.204 0.1258 245
373.625 399.946 0.1437 245
373.625 399.775 0.1861 269.5
373.625 399.546 0.1334 245
373.625 399.358 0.1334 245
373.625 394.188 0.1955 269.5
373.625 393.076 0.1913 269.5
373.625 391.933 0.2137 245
373.625 391.887 0.3011 245
373.625 391.732 0.151 245
373.625 391.662 0.1524 245
373.625 391.508 0.2202 269.5
373.625 391.435 0.2931 245
373.625 390.506 0.2995 245
373.625 389.612 0.2162 245
373.625 387.739 0.2285 245
373.625 386.393 0.2313 269.5
373.625 386.222 0.2301 269.5
373.625 384.725 0.244 245
373.625 383.421 0.2379 245
373.625 383.343 0.2342 245
373.625 383.301 0.2421 245
373.625 383.253 0.2407 245
373.625 382.716 0.2387 245
373.625 381.801 0.2416 245
373.625 380.756 0.2958 245
373.625 379.367 0.3005 245
373.625 379.27 0.2504 245
373.625 379.265 0.3016 245
373.625 378.421 0.3015 245
373.625 377.837 0.3068 245
373.625 377.76 0.3026 245
373.625 377.594 0.3034 245
373.625 376.587 0.2953 245
373.625 376.336 0.2959 245
373.625 376.323 0.3098 245
373.625 375.517 0.3335 214.375
373.625 375.373 0.315 245
373.625 374.534 0.3158 245
373.625 374.16 0.3172 245
373.625 373.086 0.3198 245
373.625 372.766 0.3273 245
373.625 372.595 0.371 128.625
373.625 372.389 0.3211 245
373.625 371.849 0.3226 245
373.625 371.575 0.3274 245
373.625 371.125 0.3288 245
373.625 363.147 0.3921 128.625
373.625 336.322 0.2728 5.5
373.625 335.386 0.2663 5.5
373.625 335.246 0.2675 5.5
373.625 315.408 0.6259 2.625
373.625 312.352 0.6272 2.625
373.625 274.218 0.4823 1.75
373.625 272.727 0.4833 1.75
373.625 270.478 0.4853 1.75
373.625 270.295 0.4868 1.75
373.625 270.133 0.4904 1.75
373.625 266.794 0.4778 1.75
373.625 265.588 0.476 1.75
373.625 265.091 0.4775 1.75
373.625 264.28 0.4793 1.75
373.625 263.735 0.4801 1.75
373.625 261.253 0.4911 1.75
373.625 254.775 0.4782 1.75
