1272.01 1373.43 0.1368 867.913
1272.01 1373.15 0.1384 867.913
1272.01 1372.41 0.1402 867.913
1272.01 1371.71 0.1386 867.913
1130.67 1272.27 0.0224 995.313
1130.67 1271.92 0.022 995.313
1130.67 1269.31 0.0201 995.313
1130.67 1267.97 0.0217 995.313
1130.67 1267.95 0.0219 995.313
1130.67 1267.37 0.0215 995.313
1130.67 1265.68 0.0223 995.313
1130.67 1265.01 0.0209 995.313
1130.67 1252.36 0.0255 995.313
1130.67 1252.07 0.0243 995.313
1130.67 1251.98 0.0242 995.313
1130.67 1249.35 0.0239 995.313
1130.67 1242.86 0.0194 931.612
1130.67 1241.04 0.0194 931.612
1130.67 1237.87 0.0203 931.612
1130.67 1237.11 0.0134 995.313
1130.67 1237.11 0.0107 995.313
1130.67 1236.36 0.0114 995.313
1130.67 1236.01 0.0117 995.313
1130.67 1235.32 0.0226 931.612
1130.67 1227.99 0.0187 1006.03
1130.67 1227.95 0.0177 1006.03
1130.67 1227.18 0.0203 931.612
1130.67 1226.78 0.0202 931.612
1130.67 1225.5 0.011 963.463
1130.67 1225.09 0.0209 931.612
1130.67 1225.02 0.0177 931.612
1130.67 1224.88 0.0103 963.463
1123.17 1224.68 0.1116 899.763
1123.17 1223.68 0.1117 899.763
1098.83 1223.14 0.1121 899.763
1098.83 1222.92 0.0115 963.463
1098.83 1222.68 0.0107 963.463
1098.83 1222.53 0.0089 963.463
1098.83 1222.07 0.1162 899.763
1098.83 1221.79 0.0426 700.7
1098.83 1221.6 0.0125 963.463
1098.83 1221.35 0.0433 700.7
1098.83 1221 0.0126 963.463
1098.83 1220.79 0.0126 963.463
1098.83 1217.14 0.0194 931.612
1098.83 1216.02 0.0216 931.612
1098.83 1215.42 0.0203 931.612
1098.83 1215.39 0.0214 931.612
1098.83 1214.35 0.0336 963.463
1098.83 1212.64 0.0324 963.463
1083.9 1212.31 0.0358 963.463
1083.9 1211.53 0.0347 963.463
1066.98 1204.33 0.1794 899.763
1066.98 1203.24 0.1831 899.763
1066.98 1202.92 0.1781 899.763
1066.98 1199.69 0.187 899.763
1066.98 1185.11 0.0128 931.612
1066.98 1185.04 0.0118 931.612
1066.98 1184.64 0.0097 931.612
1066.98 1184.58 0.0142 931.612
1066.98 1184.48 0.0108 931.612
1066.98 1184.24 0.0094 931.612
1066.98 1183.48 0.0128 931.612
1066.98 1182.42 0.0129 931.612
1066.98 1177.42 0.0245 931.612
1066.98 1176.24 0.0212 931.612
1066.98 1176.01 0.1751 867.913
1066.98 1175.29 0.0264 931.612
1066.98 1174.99 0.0211 931.612
1066.98 1174.98 0.1721 867.913
1066.98 1174.23 0.1746 867.913
1066.98 1171.38 0.1757 867.913
1066.98 1166.94 0 940.57
1066.98 1166.22 0 940.57
1066.98 1161.78 0.1109 836.063
1066.98 1160.39 0.1117 836.063
1066.98 1159.06 0.1137 836.063
1066.98 1157.85 0.116 836.063
1066.98 1121.02 0.0097 859.95
1066.98 1120.6 0.0112 859.95
1012.23 1120.08 0.0113 859.95
1012.23 1119.26 0.0101 859.95
1012.23 1119.08 0.0218 888.891
1012.23 1117.98 0.0225 888.891
1012.23 1115.73 0.0215 888.891
1012.23 1115.52 0.0221 888.891
1012.23 1113.56 0.0217 859.95
1012.23 1113.02 0.0208 859.95
1006.03 1112.72 0.0203 859.95
1006.03 1112.55 0.0229 859.95
1006.03 1105.22 0.1028 804.213
1006.03 1105.12 0.0117 888.891
1006.03 1105.02 0.1014 804.213
1006.03 1104.41 0 978.469
1006.03 1103.78 0.0108 888.891
1006.03 1103.44 0 978.469
978.469 1078.4 0 978.469
978.469 1077.89 0 978.469
978.469 1070.52 0 950.906
978.469 1069.96 0 950.906
978.469 1064.72 0.1005 861.328
978.469 1063.11 0.0996 861.328
978.469 1062.98 0.0426 585.244
978.469 1060.29 0.0423 585.244
978.469 1060.22 0.3938 557.375
978.469 1059.63 0.3891 557.375
973.875 1059.26 0.396 557.375
973.875 1058.79 0.3919 557.375
973.875 1058.62 0.0105 861.328
973.875 1054.85 0.011 861.328
950.906 1052.45 0 931.612
950.906 1052.42 0 931.612
950.906 1051.84 0 931.612
950.906 1050.68 0 931.612
950.906 1050.49 0.0214 796.25
950.906 1050.46 0 931.612
950.906 1050.24 0 931.612
950.906 1049.88 0.0209 796.25
950.906 1048.51 0 931.612
950.906 1047.66 0 931.612
950.906 1047.24 0.0215 796.25
950.906 1047.21 0.0211 796.25
950.906 1046.63 0.0199 796.25
950.906 1045.8 0.0202 796.25
950.906 1044.68 0 931.612
950.906 1044.56 0 931.612
940.57 1043.29 0.0214 796.25
940.57 1043.23 0 899.763
939.575 1042.62 0.0178 833.766
939.575 1042.25 0.0223 796.25
931.612 1041.94 0 931.612
931.612 1041.79 0 931.612
931.612 1041.25 0.0182 833.766
931.612 1040.94 0.0171 833.766
931.612 1040.94 0.0171 833.766
931.612 1037.16 0.0269 833.766
931.612 1037.01 0.0271 833.766
931.612 1036.91 0.0214 833.766
931.612 1036.8 0.0216 833.766
931.612 1035.13 0.024 796.25
931.612 1034.64 0.0226 796.25
931.612 1034.38 0.0231 796.25
931.612 1032.96 0.0232 796.25
931.612 1032.71 0.1107 806.203
931.612 1031.59 0.1143 806.203
931.612 1023.19 0.1015 833.766
931.612 1022.99 0.2095 833.766
931.612 1022.74 0.0249 796.25
931.612 1022.61 0.1012 833.766
931.612 1021.83 0.2156 833.766
931.612 1021.82 0.0251 796.25
931.612 1021.66 0.0266 796.25
931.612 1020.9 0.0284 796.25
931.612 1020.41 0.0169 806.203
931.612 1020.27 0.0172 806.203
931.612 1019.69 0 931.612
931.612 1019.66 0 931.612
931.612 1018.66 0 931.612
931.612 1018.57 0 931.612
931.612 1018.57 0 899.763
931.612 1016.8 0 899.763
931.612 1010.48 0.1174 700.7
931.612 1008.77 0.1142 700.7
931.612 1005.12 0.1117 700.7
931.612 1004.48 0.1121 700.7
931.612 1002.87 0.115 700.7
931.612 1002.78 0.1166 700.7
931.612 993.588 0.1323 764.4
931.612 992.849 0.1383 764.4
931.612 992.212 0.1394 764.4
931.612 992.008 0.1361 764.4
931.612 985.774 0.1834 700.7
931.612 984.879 0.1822 700.7
931.612 984.713 0.1783 700.7
931.612 984.372 0.1855 700.7
931.612 984.234 0.1845 700.7
931.612 984.146 0.1815 700.7
931.612 983.461 0.1847 700.7
931.612 983.293 0.1794 700.7
931.612 983.152 0.1844 700.7
931.612 982.344 0.1794 700.7
931.612 971.452 0.1157 668.85
931.612 970.775 0.1199 668.85
931.612 959.933 0.2333 585.244
931.612 959.289 0.2234 585.244
931.612 959.281 0.2266 585.244
931.612 957.728 0.231 585.244
931.612 912.607 0.2955 557.375
924.875 869.813 0.2845 17.75
924.875 862.674 0.2586 15.3281
924.875 858.013 0.2924 18.25
924.875 857.523 0.2668 15.3281
923.344 809.027 0.231 18.875
923.344 804.82 0.2364 18.875
899.763 804.034 0.2355 18.875
899.763 799.099 0.2386 18.875
899.763 746.772 0.4587 10.1719
899.763 745.471 0.4564 10.1719
899.763 739.583 0.4677 10.1719
899.763 733.186 0.4697 10.1719
